bottle,station,cast,niskin,depth,counts,run_time,dic_cell_id,dbs_fname,analysis_datetime,analysis_datenum,real_day,salinity,dic_certified,alkalinity_certified,total_phosphate,total_silicate,total_ammonium,crm,temperature_override,file_good,flag,notes,analyte_volume,file_path,analysis_batch,reference_good,file_name,analyte_mass,titrant_molinity_here,titrant_molinity,alkalinity,alkalinity_gran,alkalinity_gran_estimate,alkalinity_npts,alkalinity_std,emf0,emf0_gran,emf0_gran_estimate,pH_initial,temperature_initial,alkalinity_offset,blank_good,k_dic_good,logfile_index,blank_here,blank_here_min,blank_here_max,blank_here_std,blank_here_count,analysis_datenum_scaled,blank,counts_corrected,temperature_analysis_dic,density_analysis_dic,k_dic_here,k_dic,dic,dic_offset,nuts_offset,offset_pchip,dic_corrected
SO289-40613,0,0,0,0,193862,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 11:29:00,19292.47847222222,True,35.0832,,,0.1562502601731159,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-40613.dat,0.1011790282555799,,0.1001495661938803,2300.627668804502,2314.712807989048,,7.0,3.3244449775575267,634.8316212444313,628.7486179990437,,8.034768383377774,25.0,,True,False,26132,38.833333333333336,3.0,66.0,24.653712814818697,6.0,-0.8331217189759123,38.95014525694751,193433.5484021736,25.0,1.0234059399745097,,0.0108833979596144,2057.0667061534155,,,0.6343830222635893,2057.701089175679
64PE503-12-5-12,12,5,12,0,197180,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 11:48:00,19292.491666666665,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,12-5  12  (0)64PE503-12-5-12.dat,0.1011728114802129,,0.1001495661938803,2299.6588516805045,2313.1548377241324,,7.0,3.4883971633743487,634.724995536639,628.6196896336805,,7.9721134332021135,25.0,,True,False,26151,38.333333333333336,11.0,70.0,18.891503087073005,6.0,-0.7198463975449718,38.308223175597504,196758.60954506844,25.0,1.0233430585162893,,0.0108833979596144,2092.55560179802,,,0.7503388160799692,2093.3059406140997
64PE503-19-4-2,19,4,2,0,201178,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 12:03:00,19292.502083333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,19-4  2  (0)64PE503-19-4-2.dat,0.1011728114802129,,0.1001495661938803,2305.768279872149,2319.524326116199,,7.0,3.777938822925345,634.6398120889738,628.5414744150512,,7.896298131740363,25.0,,True,False,26170,35.0,16.0,59.0,16.46207763315433,6.0,-0.6304185121899615,37.795856445852905,200762.2455790956,25.0,1.0233430585162893,,0.0108833979596144,2135.134836475143,,,0.8175974529595278,2135.9524339281024
SO289-41305,0,0,0,0,196794,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 12:26:00,19292.51805555556,True,35.6862,,,0.3279790282472843,0.7262392768332724,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-41305.dat,0.1012240938408328,,0.1001495661938803,2329.3674400011832,2344.3282832879213,,7.0,4.405345332585795,634.8819688446789,628.8149254759733,,8.023786983596185,25.0,,True,False,26189,26.666666666666668,0.0,49.0,19.888578520235065,6.0,-0.4932957546518587,37.00067841345708,196386.992537452,25.0,1.023861769492063,,0.0108833979596144,2087.545269843672,,,0.8782328041436684,2088.423502647816
NUTSLAB02,27,10,22,0,200423,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 12:41:00,19292.52847222222,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,27-10  22  (0)NUTSLAB02.dat,0.1011728114802129,,0.1001495661938803,2363.293362539248,2370.8640542712324,,6.0,1.9201476675864884,634.9316809929043,628.7066359477168,,7.988284766463539,25.0,,True,False,26208,21.166666666666668,7.0,57.0,16.77713390964685,6.0,-0.4038678693280806,36.475870962161935,200021.76541941625,25.0,1.0233430585162893,,0.0108833979596144,2127.259725394921,,0.8895325241214778,0.8895325241214778,2128.1492579190426
64PE503-53-4-11,53,4,11,0,201315,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 12:58:00,19292.540277777774,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,53-4  11  (0)64PE503-53-4-11.dat,0.1011728114802129,,0.1001495661938803,2301.575851842766,2316.0441530752496,,7.0,3.1932330544343763,634.741575909257,628.6935901307784,,7.889566546205343,25.0,,True,False,26227,42.833333333333336,20.0,64.0,15.071127658171068,6.0,-0.3025162659194891,35.875173888658765,200920.37308722475,25.0,1.0233430585162893,,0.0108833979596144,2136.8165448573022,,,0.8563470434817805,2137.672891900784
64PE503-65-1-8,65,1,8,0,197611,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 13:13:00,19292.55069444445,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,65-1  8  (0)64PE503-65-1-8.dat,0.1011728114802129,,0.1001495661938803,2299.10587790133,2312.893400845749,,7.0,3.2998783517199084,634.743289063746,628.653962167655,,7.966506432611695,25.0,,True,False,26246,33.833333333333336,15.0,56.0,15.539376506868678,6.0,-0.2130883805644788,35.339938501362894,197222.26067648505,25.0,1.0233430585162893,,0.0108833979596144,2097.4865970646,,,0.7839873563759773,2098.2705844209763
64PE503-22-4-8,22,4,8,0,200216,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 13:28:00,19292.56111111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,22-4  8  (0)64PE503-22-4-8.dat,0.1011728114802129,,0.1001495661938803,2307.218196974816,2320.7458916216565,,7.0,3.7973350546512767,634.8987559536706,628.7897241267748,,7.9319466657933315,25.0,,True,False,26265,26.0,4.0,49.0,17.473789896108208,6.0,-0.1236604952407007,34.79983021456201,199833.2018676398,25.0,1.0233430585162893,,0.0108833979596144,2125.2543253899253,,,0.6878193395030561,2125.9421447294285
64PE503-42-4-5,42,4,5,0,204027,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 13:43:00,19292.571527777774,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,42-4  5  (0)64PE503-42-4-5.dat,0.1011728114802129,,0.1001495661938803,2304.7239771365657,2319.323730689779,,7.0,3.630052838044868,634.7817827861818,628.7335633054546,,7.834464630929718,25.0,,True,False,26284,26.33333333333333,15.0,44.0,11.68569876197207,6.0,-0.0342326098856903,34.25485870043349,203650.1965542952,25.0,1.0233430585162893,,0.0108833979596144,2165.84860297738,,,0.5837152126424824,2166.432318190022
SO289-41013,0,0,0,0,204130,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 14:00:00,19292.58333333333,True,34.3196,,,1.8428420540877768,14.920571668038365,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-41013.dat,0.1011219825048105,,0.1001495661938803,2276.075323944724,2290.236613015463,,6.0,2.194186755337209,634.6902331375849,628.6875393346502,,7.755161018249994,25.0,,True,False,26303,35.5,5.0,56.0,17.82086791750989,6.0,0.0671189934916688,33.63135740434427,203760.0550685522,25.0,1.02282893344268,,0.0108833979596144,2168.1062151027727,,,0.47617719956755983,2168.5823923023404
SO289-40152,0,0,0,0,215795,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 14:16:00,19292.594444444443,True,34.5052,,,2.8293408542426475,76.62277089659612,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-40152.dat,0.1011358457145718,,0.1001495661938803,2332.223442576681,2348.3582405787256,,7.0,5.057597070342794,634.617106375074,628.6596771899358,,7.576438162820222,25.0,,True,False,26322,45.0,19.0,65.0,13.74772708486752,6.0,0.1625087378578536,33.038850353467296,215431.57264611183,25.0,1.02296915707856,,0.0108833979596144,2291.982629143113,,,0.4049693261785864,2292.387598469292
NUTSLAB03,27,10,22,0,200499,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 14:30:00,19292.604166666668,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,27-10  22  (0)NUTSLAB03.dat,0.1011728114802129,,0.1001495661938803,2363.406980047471,2371.7969491663434,,6.0,1.3417216095864146,634.9543268670126,628.7648869711726,,7.987822385977903,25.0,,True,False,26341,32.166666666666664,6.0,56.0,18.97732565165305,6.0,0.2459747642016895,32.51589604194896,200141.32514353856,25.0,1.0233430585162893,,0.0108833979596144,2128.531259947031,,0.3820020279881646,0.3820020279881646,2128.913261975019
64PE503-53-4-8,53,4,8,0,198778,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 14:46:00,19292.61527777778,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,53-4  8  (0)64PE503-53-4-8.dat,0.1011728114802129,,0.1001495661938803,2301.993850011177,2315.6235971007195,,7.0,3.576588608794042,634.9226148521651,628.8271302847103,,7.948408290347172,25.0,,True,False,26360,36.16666666666666,28.0,45.0,6.86577664134866,6.0,0.3413645085678743,31.91308941226157,198426.95601646512,25.0,1.0233430585162893,,0.0108833979596144,2110.2987021509493,,,0.40172451068791726,2110.7004266616373
SO289-40172,0,0,0,0,216973,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 15:03:00,19292.627083333333,True,34.7015,,,2.4342859801717736,123.16002262442105,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-40172.dat,0.1011505097430657,,0.1001495661938803,2398.0219058083994,2404.357765611671,,6.0,2.091603371687822,634.715911949479,628.4762546701819,,7.686290727272477,25.0,,True,False,26379,36.16666666666666,3.0,65.0,22.13155113306692,6.0,0.4427161119452336,31.266607128837222,216629.0673215828,25.0,1.0231174808381702,,0.0108833979596144,2304.3886879436677,,,0.4566080303619511,2304.84529597403
SO289-40513,0,0,0,0,216462,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 15:18:00,19292.6375,True,34.6778,,,2.4567964384584635,117.59116694724231,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-40513.dat,0.1011487392154433,,0.1001495661938803,2384.5648765006044,2392.964361964797,,6.0,1.2148609979725558,634.8986144478994,628.7543752915296,,7.684307988874652,25.0,,True,False,26398,39.833333333333336,25.0,55.0,9.872802146413258,6.0,0.532143997300244,30.69105855917496,216124.3983558491,25.0,1.0230995723000385,,0.0108833979596144,2299.0605213537788,,,0.5225006262426954,2299.5830219800214
64PE503-13-6-2,13,6,2,0,203574,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 15:49:00,19292.65902777778,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,13-6  2  (0)64PE503-13-6-2.dat,0.1011728114802129,,0.1001495661938803,2308.702253493701,2324.2268555693317,,7.0,3.7042652519639225,634.8276230476571,628.8223589840067,,7.84960746739958,25.0,,True,False,26417,31.33333333333333,0.0,78.0,27.01645589060284,6.0,0.7169616270214391,29.486414132326672,203249.6494445444,25.0,1.0233430585162893,,0.0108833979596144,2161.588727893737,,,0.6654778350690886,2162.254205728806
SO289-578,0,0,0,0,216798,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 16:09:00,19292.672916666663,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-578.dat,0.1011728114802129,,0.1001495661938803,2384.330376867053,2390.8667752743186,,6.0,1.5517737845185726,635.0208477663605,628.7549427861247,,7.666089959039365,25.0,,True,False,26436,35.833333333333336,18.0,57.0,15.247039785552548,6.0,0.8361988074635539,28.69839957621457,216482.31760466163,25.0,1.0233430585162893,,0.0108833979596144,2302.3200226981207,,,0.7287969621162729,2303.048819660237
NUTSLAB04,27,10,22,0,200345,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 16:23:00,19292.682638888888,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,27-10  22  (0)NUTSLAB04.dat,0.1011728114802129,,0.1001495661938803,2362.721774639165,2372.2441633874505,,6.0,1.0943474298950389,634.9517350025776,628.8293023380159,,7.986933399361615,25.0,,True,False,26455,34.0,3.0,78.0,27.77288845859093,6.0,0.9196648337761576,28.14175238511939,200035.4407237637,25.0,1.0233430585162893,,0.0108833979596144,2127.4051641880937,,0.7440937309488618,0.7440937309488618,2128.1492579190426
64PE503-65-1-11,65,1,11,0,194205,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 16:39:00,19292.69375,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,65-1  11  (0)64PE503-65-1-11.dat,0.1011728114802129,,0.1001495661938803,2305.0775717145,2317.6109207510763,,7.0,4.406897215507921,637.8762755339691,631.7494843620038,,8.041439422429711,25.0,,True,False,26474,25.5,13.0,49.0,14.442414387259957,6.0,1.0150545781423423,27.500516038950536,193902.49432357156,25.0,1.0233430585162893,,0.0108833979596144,2062.1804130327478,,,0.7291628845646867,2062.9095759173124
SO289-41193,0,0,0,0,216265,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 17:36:00,19292.733333333334,True,34.6398,,,2.4304897038463165,109.990404833267,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-41193.dat,0.1011459004447435,,0.1001495661938803,2387.620064733946,2394.393008142408,,6.0,1.3640879518520377,634.9616149295159,628.7292051553015,,7.680301867354275,25.0,,True,False,26493,28.5,0.0,66.0,27.451472334527583,6.0,1.354880542466396,25.17234559020176,215988.1041985078,25.0,1.0230708586936084,,0.0108833979596144,2297.6751537393043,,,0.46045211891805643,2298.1356058582223
SO289-40588,0,0,0,0,215995,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 17:50:00,19292.743055555555,True,34.6488,,,2.483224934317829,109.05284512888927,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-40588.dat,0.1011465727796126,,0.1001495661938803,2376.218652087417,2382.562706010777,,6.0,1.5698307838662624,634.9447934104069,628.6786143880424,,7.669875424385997,25.0,,True,False,26512,29.166666666666668,5.0,55.0,18.215530614164265,6.0,1.4383465687789994,24.590099310449887,215724.50890758503,25.0,1.0230776592283684,,0.0108833979596144,2294.855780405204,,,0.3507024219043193,2295.206482827108
SO289-41291,0,0,0,0,217760,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 18:05:00,19292.753472222223,True,34.6813,,,2.451905794230024,122.21822372083476,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,0-0  0  (0)SO289-41291.dat,0.1011490006842603,,0.1001495661938803,2393.03159111911,2401.887189621118,,6.0,1.269475174371115,634.8205012785637,628.7205549100257,,7.663548577080514,25.0,,True,False,26531,33.666666666666664,11.0,66.0,20.86198030442513,6.0,1.5277744541340097,23.9617234464572,217496.42104208897,25.0,1.0231022170056177,,0.0108833979596144,2313.649668281312,,,0.21731270411412099,2313.8669809854264
NUTSLAB05,27,10,22,0,200355,11,C_Oct27-22_0910,data/64PE503_SO289_2022.dbs,2022-10-27 18:19:00,19292.763194444444,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,2,False,27-10  22  (0)NUTSLAB05.dat,0.1011728114802129,,0.1001495661938803,2363.526387437427,2370.2426999647214,,6.0,1.9352800971366384,635.0365606463489,628.7623282188682,,7.989212424722912,25.0,,True,False,26550,9.333333333333334,0.0,26.0,10.176225014982498,6.0,1.6112404804466134,23.371009485528475,200097.9188956592,25.0,1.0233430585162893,,0.0108833979596144,2128.0696283703337,,0.07962954870890826,0.07962954870890832,2128.1492579190426
NUTSLAB01,28,10,22,0,200866,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 10:08:00,19293.422222222223,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,28-10  22  (0)NUTSLAB01.dat,0.1011728114802129,,0.1000643343623006,2362.803369061279,2371.2418234592965,,6.0,1.6788726190712475,634.6999168450355,628.5189209168094,,7.990283366270553,25.0,,True,False,26667,47.833333333333336,21.0,74.0,19.641933600222654,6.0,-1.1023553922910614,50.7211394179056,200308.06746640304,25.0,1.0233430585162893,,0.0108722518842197,2128.122867314434,,0.0,0.0,2128.122867314434
SO289-40605,0,0,0,0,201581,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 10:25:00,19293.434027777777,True,34.3662,,,1.319061977261902,2.5453010746424103,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,0-0  0  (0)SO289-40605.dat,0.101125463108715,,0.1000643343623006,2269.1717071514945,2281.482462134211,,6.0,2.472156316964667,634.5632501537284,628.4624070871507,,7.817247863883482,25.0,,True,False,26686,46.833333333333336,24.0,84.0,19.437220880453964,6.0,-0.9901155705427168,47.69909273778734,201056.30997988436,25.0,1.0228641390655446,,0.0108722518842197,2137.072521684119,,,0.4050687297746409,2137.4775904138933
SO289-40983,0,0,0,0,217950,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 10:40:00,19293.444444444445,True,34.656,,,2.564292165957012,124.73889343062196,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,0-0  0  (0)SO289-40983.dat,0.1011471106499921,,0.1000643343623006,2393.730578174408,2400.2140625932443,,6.0,1.743096830612561,634.6391380846868,628.4077992843421,,7.66301842931146,25.0,,True,False,26705,42.5,25.0,52.0,11.116804097101529,6.0,-0.8910804336815276,45.65086360296051,217447.84050036743,25.0,1.0230830996813047,,0.0108722518842197,2310.8071028991385,,,0.7435616479882536,2311.550664547127
64PE503-25-4-11,25,4,11,0,200330,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 10:54:00,19293.454166666663,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,25-4  11  (0)64PE503-25-4-11.dat,0.1011728114802129,,0.1000643343623006,2304.568344679162,2318.925600531314,,7.0,3.520351331894497,634.6449887469576,628.5843930111886,,7.926811936607809,25.0,,True,False,26724,39.5,25.0,58.0,11.528949070347508,6.0,-0.7986476392985035,44.14635604584772,199844.39008349567,25.0,1.0233430585162893,,0.0108722518842197,2123.196643153308,,,1.0378202564113914,2124.2344634097194
64PE503-21-3-2,21,3,2,0,199791,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 11:09:00,19293.46458333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,21-3  2  (0)64PE503-21-3-2.dat,0.1011728114802129,,0.1000643343623006,2307.7590019366125,2322.465455296072,,7.0,3.856488793446176,634.601730613135,628.5528753579849,,7.93284212298566,25.0,,True,False,26743,42.333333333333336,6.0,76.0,23.774402668042416,6.0,-0.6996125024373142,42.87809513286405,199319.34095353849,25.0,1.0233430585162893,,0.0108722518842197,2117.6183902448824,,,1.3240763851805544,2118.942466630063
64PE503-35-6-5,35,6,5,0,200849,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 11:24:00,19293.475,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,35-6  5  (0)64PE503-35-6-5.dat,0.1011728114802129,,0.1000643343623006,2306.1138029786584,2320.198267765229,,7.0,3.7272662297893633,634.6028977434092,628.5293002930404,,7.910887300687822,25.0,,True,False,26762,47.16666666666666,21.0,73.0,19.11732780025028,6.0,-0.6005773656107125,41.89006497754932,200388.20928524697,25.0,1.0233430585162893,,0.0108722518842197,2128.9743139858897,,,1.5743055489312807,2130.548619534821
NUTSLAB02,28,10,22,0,200591,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 11:40:00,19293.48611111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,28-10  22  (0)NUTSLAB02.dat,0.1011728114802129,,0.1000643343623006,2364.3579841968653,2372.469934242615,,6.0,1.1844766973506515,634.7260623621667,628.5240796846824,,7.989034966969086,25.0,,True,False,26781,34.5,4.0,70.0,22.314046398326475,6.0,-0.4949398863059457,41.07697843472768,200139.153237218,25.0,1.0233430585162893,,0.0108722518842197,2126.328280414914,,1.7945868995202545,1.7945868995202545,2128.122867314434
SO289-40659,0,0,0,0,216219,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 11:59:00,19293.49930555556,True,34.641,,,2.509615152229716,109.54094039119298,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,0-0  0  (0)SO289-40659.dat,0.1011459900891934,,0.1000643343623006,2383.3745347137183,2390.7765881637392,,6.0,1.9406078749555933,634.5023501353148,628.315356951272,,7.670003159490625,25.0,,True,False,26800,46.5,24.0,87.0,20.006249023742555,6.0,-0.3694953796012709,40.35803359406389,215775.0616304653,25.0,1.02307176542956,,0.0108722518842197,2293.055970901948,,,1.9966947195676032,2295.0526656215156
SO289-41198,0,0,0,0,218280,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 12:36:00,19293.525,True,34.6255,,,2.478383319093745,107.22304876642112,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,0-0  0  (0)SO289-41198.dat,0.101144832186436,,0.1000643343623006,2356.8545753070525,2363.430529923652,,6.0,1.330835185659985,634.7969290138234,628.5199572794256,,7.556658068997502,25.0,,True,False,26819,50.66666666666666,37.0,64.0,11.799246680285238,6.0,-0.125208708704674,39.483748563714,217845.67876579915,25.0,1.023060053471259,,0.0108722518842197,2315.087060035541,,,2.28597070513677,2317.3730307406777
SO289-40464,0,0,0,0,214384,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 12:50:00,19293.534722222223,True,34.5046,,,2.668139954207406,68.62717793604726,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,0-0  0  (0)SO289-40464.dat,0.1011358008958054,,0.1000643343623006,2329.4507178571494,2345.22385736084,,7.0,4.890711691906825,634.5203223612435,628.5504900303523,,7.616215750844837,25.0,,True,False,26838,45.66666666666666,12.0,68.0,23.36426521183341,6.0,-0.0327759143216499,39.27669042546872,213951.95640531983,25.0,1.0229687037455668,,0.0108722518842197,2273.910778152984,,,2.383876395126897,2276.2946545481113
64PE503-12-7-5,12,7,5,0,203151,11,C_Oct28-22_0910,data/64PE503_SO289_2022.dbs,2022-10-28 13:05:00,19293.54513888889,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,3,False,12-7  5  (0)64PE503-12-7-5.dat,0.1011728114802129,,0.1000643343623006,2306.38413509694,2321.227517581946,,7.0,3.689367336231901,634.6386916092571,628.6035462519036,,7.861627015314779,25.0,,True,False,26857,33.0,9.0,71.0,19.27865832122834,6.0,0.0662592225395393,39.10699271861344,202720.8230800953,25.0,1.0233430585162893,,0.0108722518842197,2153.7565847162605,,,2.4957499953935876,2156.252334711654
